Postcode,Suburb Name,State,Long,Lat,Region 1
852,PIGEON HOLE,NT,130.8418661,-16.4525888,Northern Territory - Outback
3407,PIGEON PONDS,VIC,141.948371,-37.298061,Warrnambool and South West
2824,PIGEONBAH,NSW,147.785831,-31.373201,Far West and Orana
2486,PIGGABEEN,NSW,153.479217,-28.215215,Richmond - Tweed
3351,PIGGOREET,VIC,143.637463,-37.758248,Warrnambool and South West
2469,PIKAPENE,NSW,153.002402,-29.338403,Richmond - Tweed
5340,PIKE RIVER,SA,140.782026,-34.176844,South Australia - South East
4380,PIKEDALE,QLD,151.6579904,-28.63119612,Darling Downs - Maranoa
4380,PIKES CREEK,QLD,151.5429848,-28.72479196,Darling Downs - Maranoa
3551,PILCHERS BRIDGE,VIC,144.457937,-36.78137,Shepparton
4625,PILE GULLY,QLD,151.644182,-25.571054,Wide Bay
4650,PILERWA,QLD,152.791302,-25.640978,Wide Bay
2462,PILLAR VALLEY,NSW,153.187047,-29.829194,Coffs Harbour - Grafton
2388,PILLIGA,NSW,149.001543,-30.427329,New England and North West
2627,PILOT WILDERNESS,NSW,148.232341,-36.409113,Riverina
4361,PILTON,QLD,151.948279,-27.965214,Darling Downs - Maranoa
5720,PIMBA,SA,136.05216,-30.499936,South Australia - Outback
5661,PIMBAACLA,SA,134.539431,-32.360111,South Australia - Outback
2478,PIMLICO,NSW,153.532475,-28.865483,Richmond - Tweed
4812,PIMLICO,QLD,146.787716,-19.286635,Townsville
2478,PIMLICO ISLAND,NSW,153.532475,-28.865483,Richmond - Tweed
4209,PIMPAMA,QLD,153.392892,-27.805498,Gold Coast
4615,PIMPIMBUDGEE,QLD,152.010432,-26.659559,Wide Bay
3401,PIMPINIO,VIC,141.940832,-36.881534,Warrnambool and South West
4860,PIN GIN HILL,QLD,145.888782,-17.520343,Cairns
4568,PINBARREN,QLD,152.876607,-26.313995,Sunshine Coast
2720,PINBEYAN,NSW,148.383619,-35.379935,Riverina
5732,PINDA SPRINGS,SA,138.8630119,-30.7957605,South Australia - Outback
6631,PINDAR,WA,115.755437,-28.46368,Western Australia - Outback
4211,PINDARI HILLS,QLD,153.241258,-28.035453,Gold Coast
2361,PINDAROI,NSW,151.141751,-29.198493,New England and North West
4798,PINDI PINDI,QLD,148.737792,-20.889915,Mackay
2324,PINDIMAR,NSW,152.332617,-32.623108,Mid North Coast
2648,PINE CAMP,NSW,141.2234086,-33.67053259,Murray
2824,PINE CLUMP,NSW,148.1522204,-31.43432343,Far West and Orana
2831,PINE CLUMP,NSW,146.615174,-31.927892,Far West and Orana
847,PINE CREEK,NT,131.759154,-14.012122,Northern Territory - Outback
4670,PINE CREEK,QLD,152.297855,-24.88776,Wide Bay
5419,PINE CREEK,SA,138.893337,-33.397741,Barossa - Yorke - Mid North
5440,PINE CREEK STATION,SA,140.95232,-32.17685964,South Australia - South East
2829,PINE GROVE,NSW,148.68683,-30.89103192,Far West and Orana
3573,PINE GROVE,VIC,144.297958,-36.164865,Shepparton
3573,PINE GROVE EAST,VIC,144.297958,-36.164865,Shepparton
4724,PINE HILL,QLD,147.1133442,-23.54869419,Queensland - Outback
5269,PINE HILL,SA,140.919727,-36.343395,South Australia - South East
4416,PINE HILLS,QLD,149.798038,-26.995752,Darling Downs - Maranoa
2714,PINE LODGE,NSW,145.434084,-35.76294,Shepparton
3631,PINE LODGE,VIC,145.526693,-36.428694,Shepparton
3709,PINE MOUNTAIN,VIC,147.8327575,-36.01189247,Hume
4306,PINE MOUNTAIN,QLD,152.725408,-27.480898,Wide Bay
5571,PINE POINT,SA,137.811541,-34.51494,Barossa - Yorke - Mid North
2343,PINE RIDGE,NSW,150.1491418,-31.66545698,New England and North West
2630,PINE VALLEY,NSW,149.129166,-36.177296,Capital Region
5417,PINE VALLEY STATION,SA,140.3274889,-33.38708335,Barossa - Yorke - Mid North
3579,PINE VIEW,VIC,143.769445,-35.767974,North West
829,PINELANDS,NT,130.9597671,-12.45763297,Darwin
4355,PINELANDS,QLD,152.008635,-27.18463,Darling Downs - Maranoa
5460,PINERY,SA,138.517968,-34.312427,Barossa - Yorke - Mid North
3200,PINES FOREST,VIC,145.157574,-38.126458,Mornington Peninsula
4754,PINEVALE,QLD,148.832763,-21.188063,Mackay
3149,PINEWOOD,VIC,145.128118,-37.880748,Melbourne - South East
2810,PINEY RANGE,NSW,148.054607,-33.902869,Central West
6357,PINGARING,WA,118.724162,-32.80966,Western Australia - Wheat Belt
6308,PINGELLY,WA,116.665242,-32.579015,Western Australia - Wheat Belt
6343,PINGRUP,WA,118.79925,-33.535559,Western Australia - Wheat Belt
6065,PINJAR,WA,115.845329,-31.69444,Perth - North West
6078,PINJAR,WA,115.845329,-31.69444,Perth - North West
6208,PINJARRA,WA,115.847592,-32.630616,Mandurah
4069,PINJARRA HILLS,QLD,152.898911,-27.502784,Ipswich
5680,PINJARRA STATION,SA,134.7619526,-32.07872032,South Australia - Outback
6450,PINK LAKE,WA,122.211127,-33.401152,Western Australia - Outback
4702,PINK LILY,QLD,150.885772,-23.279639,Fitzroy
5641,PINKAWILLINIE,SA,136.318517,-33.100172,South Australia - Outback
4008,PINKENBA,QLD,153.14232,-27.399839,Brisbane - North
5400,PINKERTON PLAINS,SA,138.685512,-34.461249,Barossa - Yorke - Mid North
2370,PINKETT,NSW,151.869397,-29.736171,New England and North West
4164,PINKLANDS,QLD,153.260833,-27.569965,Brisbane - East
5275,PINKS BEACH,SA,139.937126,-36.61323,South Australia - South East
2800,PINNACLE,NSW,149.116263,-33.233929,Central West
2810,PINNACLE,NSW,148.054607,-33.902869,Central West
4741,PINNACLE,QLD,149.271699,-20.808597,Mackay
2849,PINNACLE SWAMP,NSW,150.059088,-32.708935,Central West
4815,PINNACLES,QLD,146.707586,-19.372329,Townsville
5304,PINNAROO,SA,140.732182,-35.55097,South Australia - South East
2281,PINNY BEACH,NSW,151.6356541,-33.11801816,Newcastle and Lake Macquarie
6623,PINTHARUKA,WA,116.120459,-29.021683,Western Australia - Outback
6317,PINWERNYING,WA,117.738912,-33.647362,Western Australia - Wheat Belt
4825,PIONEER,QLD,137.432341,-21.017327,Northern Territory - Outback
7264,PIONEER,TAS,148.026137,-41.015197,Launceston and North East
3984,PIONEER BAY,VIC,145.563979,-38.312647,Melbourne - South East
4650,PIONEERS REST,QLD,152.791302,-25.640978,Wide Bay
2470,PIORA,NSW,152.749759,-28.92786,Richmond - Tweed
872,PIPALYATJARA,SA,129.1456993,-26.17046294,Northern Territory - Outback
2446,PIPECLAY,NSW,152.466916,-31.387394,Mid North Coast
7254,PIPERS BROOK,TAS,147.198018,-41.13407,Launceston and North East
3444,PIPERS CREEK,VIC,144.544716,-37.171788,Melbourne - North West
2847,PIPERS FLAT,NSW,149.969799,-33.404462,Central West
7252,PIPERS RIVER,TAS,146.99252,-41.148031,Launceston and North East
6722,PIPPINGARRA,WA,118.606673,-20.407853,Western Australia - Outback
3585,PIRA,VIC,143.336906,-35.348388,North West
5540,PIRIE EAST,SA,137.9991346,-33.26179699,Barossa - Yorke - Mid North
3723,PIRIES,VIC,146.256507,-36.894465,Latrobe - Gippsland
822,PIRLANGIMPI,NT,130.6254299,-11.75841975,Northern Territory - Outback
4405,PIRRINUAN,QLD,150.910979,-27.316799,Wide Bay
3249,PIRRON YALLOCK,VIC,143.557159,-38.388291,Warrnambool and South West
3351,PITFIELD,VIC,143.637463,-37.758248,Warrnambool and South West
6608,PITHARA,WA,116.826594,-30.429334,Western Australia - Wheat Belt
872,PITJANTJATJARA HOMELANDS,NT,131.298809,-21.949513,Northern Territory - Outback
2422,PITLOCHRY,NSW,151.865806,-31.973082,Mid North Coast
2323,PITNACREE,NSW,151.607554,-32.757616,Newcastle and Lake Macquarie
2756,PITT TOWN,NSW,150.88744,-33.466271,Sydney - Outer West and Blue Mountains
2756,PITT TOWN BOTTOMS,NSW,150.8460686,-33.58586014,Sydney - Outer West and Blue Mountains
3360,PITTONG,VIC,143.51253,-37.779677,Warrnambool and South West
4356,PITTSWORTH,QLD,151.550271,-27.663074,Darling Downs - Maranoa
4825,PITURIE,QLD,137.432341,-21.017327,Northern Territory - Outback
4343,PLACID HILLS,QLD,152.224616,-27.656074,Toowoomba
4355,PLAINBY,QLD,152.008635,-27.18463,Darling Downs - Maranoa
4341,PLAINLAND,QLD,152.396656,-27.68768,Ipswich
4737,PLANE CREEK WEST,QLD,149.178072,-21.43004,Mackay
4740,PLANELLA,QLD,149.059737,-21.33763,Mackay
4740,PLANLAND,QLD,149.059737,-21.33763,Mackay
2658,PLEASANT HILLS,NSW,146.977849,-35.535739,Riverina
5277,PLEASANT PARK,SA,140.852283,-37.435507,South Australia - South East
2172,PLEASURE POINT,NSW,150.917444,-33.951109,Sydney - South West
3090,PLENTY,VIC,145.107802,-37.668408,Melbourne - North East
7140,PLENTY,TAS,146.45502,-42.544215,West and North West
4741,PLEYSTOWE,QLD,149.271699,-20.808597,Mackay
4702,PLUM TREE,QLD,152.250449,-24.701126,Fitzroy
5440,PLUMBAGO,SA,139.8961328,-32.00073654,South Australia - South East
2761,PLUMPTON,NSW,150.84746,-33.742006,Sydney - Blacktown
3037,PLUMPTON,VIC,144.780474,-37.715579,Melbourne - West
3335,PLUMPTON,VIC,144.699671,-37.724141,Melbourne - West
3427,PLUMPTON,VIC,144.707974,-37.643461,Melbourne - West
6431,PLUMRIDGE LAKES,WA,122.683881,-30.40364,Western Australia - Outback
5038,PLYMPTON,SA,138.548367,-34.968051,Adelaide - West
5038,PLYMPTON PARK,SA,138.548367,-34.968051,Adelaide - West
7302,POATINA,TAS,146.988293,-41.70457,Launceston and North East
4573,POINT ARKWRIGHT,QLD,153.068303,-26.516942,Sunshine Coast
5607,POINT BOSTON,SA,135.9196672,-34.62219483,South Australia - Outback
2250,POINT CLARE,NSW,151.189243,-33.325373,Sydney - Baulkham Hills and Hawkesbury
3030,POINT COOK,VIC,144.64209,-37.91624,Melbourne - West
2250,POINT FREDERICK,NSW,151.189243,-33.325373,Sydney - Baulkham Hills and Hawkesbury
6208,POINT GREY,WA,115.847592,-32.630616,Mandurah
4165,POINT HALLORAN,QLD,153.263801,-27.623975,Brisbane - East
3916,POINT LEO,VIC,145.050587,-38.415199,Mornington Peninsula
3225,POINT LONSDALE,VIC,144.614191,-38.271074,Geelong
4183,POINT LOOKOUT,QLD,153.451696,-27.545157,Brisbane - East
5601,POINT LOWLY,SA,137.7818138,-32.99386298,South Australia - Outback
5601,POINT LOWLY NORTH,SA,137.7807358,-32.98481567,South Australia - Outback
5259,POINT MCLEAY,SA,139.236567,-35.521405,South Australia - South East
5374,POINT PASS,SA,139.12488,-34.152477,South Australia - South East
5573,POINT PEARCE,SA,137.508603,-34.514149,Barossa - Yorke - Mid North
2027,POINT PIPER,NSW,151.250494,-33.868972,Sydney - Eastern Suburbs
6720,POINT SAMSON,WA,117.067614,-20.699288,Western Australia - Outback
5575,POINT SOUTTAR,SA,137.544605,-34.823141,Barossa - Yorke - Mid North
5577,POINT SOUTTAR,SA,137.2658828,-34.92792886,Barossa - Yorke - Mid North
822,POINT STEPHENS,NT,130.6254299,-11.75841975,Northern Territory - Outback
822,POINT STUART,NT,130.6254299,-11.75841975,Northern Territory - Outback
5256,POINT STURT,SA,139.0336,-35.492114,South Australia - South East
4165,POINT TALBURPIN,QLD,153.263801,-27.623975,Brisbane - East
5575,POINT TURTON,SA,137.544605,-34.823141,Barossa - Yorke - Mid North
4655,POINT VERNON,QLD,152.78368,-25.337998,Wide Bay
3212,POINT WILSON,VIC,144.422666,-38.039958,Geelong
2259,POINT WOLSTONCROFT,NSW,151.377213,-33.208801,Newcastle and Lake Macquarie
2539,POINTER MOUNTAIN,NSW,150.3632777,-35.22989059,Southern Highlands and Shoalhaven
2320,POKOLBIN,NSW,151.543675,-32.741737,Hunter Valley exc Newcastle
2440,POLA CREEK,NSW,153.019648,-30.375791,New England and North West
5670,POLDA,SA,135.02078,-33.409359,South Australia - Outback
7116,POLICE POINT,TAS,147.03435,-43.262123,South East
5264,POLICEMAN POINT,SA,139.275737,-35.669947,South Australia - South East
3585,POLISBET,VIC,143.1473395,-35.27926115,North West
5453,POLISH HILL RIVER,SA,138.582681,-33.802932,Barossa - Yorke - Mid North
2630,POLO FLAT,NSW,149.129166,-36.177296,Capital Region
5259,POLTALLOCH,SA,139.236567,-35.521405,South Australia - South East
3260,POMBORNEIT,VIC,143.244766,-38.209584,Warrnambool and South West
3249,POMBORNEIT EAST,VIC,143.557159,-38.388291,Warrnambool and South West
3260,POMBORNEIT NORTH,VIC,143.244766,-38.209584,Warrnambool and South West
2580,POMEROY,NSW,149.526217,-34.68780312,Sydney - Outer West and Blue Mountains
2648,POMONA,NSW,141.90794,-33.466819,Murray
4568,POMONA,QLD,152.876607,-26.313995,Sunshine Coast
3381,POMONAL,VIC,142.7154,-36.988914,North West
3571,POMPAPIEL,VIC,144.206865,-36.36819,Bendigo
5238,POMPOOTA,SA,139.497207,-34.867709,South Australia - South East
5238,PONDE,SA,139.497207,-34.867709,South Australia - South East
2818,PONTO,NSW,148.7881,-32.4815,Far West and Orana
2831,PONTO,NSW,146.615174,-31.927892,Far West and Orana
7030,PONTVILLE,TAS,146.958381,-42.304288,South East
7190,PONTYPOOL,TAS,148.091696,-42.62988,South East
4454,PONY HILLS,QLD,148.589834,-25.55725,Darling Downs - Maranoa
5655,POOCHERA,SA,134.790236,-32.708545,South Australia - Outback
5268,POOGINAGORIC,SA,140.788199,-36.189376,South Australia - South East
5330,POOGINOOK,SA,139.975421,-33.94707,South Australia - South East
3312,POOLAIJELO,VIC,141.365747,-37.6391,Warrnambool and South West
4650,POONA,QLD,152.791302,-25.640978,Wide Bay
2648,POONCARIE,NSW,141.90794,-33.466819,Murray
5607,POONINDIE,SA,136.456454,-35.156446,South Australia - Outback
5095,POORAKA,SA,138.6199,-34.820685,Adelaide - North
3352,POOTILLA,VIC,143.662387,-37.482132,Warrnambool and South West
3988,POOWONG,VIC,145.811863,-38.313447,Latrobe - Gippsland
3988,POOWONG EAST,VIC,145.811863,-38.313447,Latrobe - Gippsland
3988,POOWONG NORTH,VIC,145.811863,-38.313447,Latrobe - Gippsland
6309,POPANYINNING,WA,117.129227,-32.668322,Western Australia - Wheat Belt
4821,PORCUPINE,QLD,144.218437,-20.79424,Queensland - Outback
3463,PORCUPINE FLAT,VIC,144.05651,-36.957983,Bendigo
3461,PORCUPINE RIDGE,VIC,144.170995,-37.287848,Bendigo
3740,POREPUNKAH,VIC,146.834561,-36.731686,Hume
5222,PORKY FLAT,SA,137.924659,-35.803421,South Australia - South East
4871,PORMPURAAW,QLD,145.994075,-16.934184,Queensland - Outback
4892,PORMPURAAW,QLD,143.3735,-14.6604,Queensland - Outback
6324,PORONGURUP,WA,117.781468,-34.618289,Western Australia - Wheat Belt
5015,PORT ADELAIDE,SA,138.531567,-34.808422,Adelaide - West
5015,PORT ADELAIDE BC,SA,138.531567,-34.808422,Adelaide - West
5015,PORT ADELAIDE DC,SA,138.531567,-34.808422,Adelaide - West
6330,PORT ALBANY,WA,117.863286,-34.905438,Western Australia - Wheat Belt
3971,PORT ALBERT,VIC,146.815723,-38.631942,Latrobe - Gippsland
4699,PORT ALMA,QLD,150.643168,-23.657893,Fitzroy
5552,PORT ARTHUR,SA,138.080268,-34.11725169,Barossa - Yorke - Mid North
5572,PORT ARTHUR,SA,137.812526,-34.237139,Barossa - Yorke - Mid North
7182,PORT ARTHUR,TAS,147.822931,-43.170598,South East
5700,PORT AUGUSTA,SA,137.703073,-32.73576,South Australia - Outback
5701,PORT AUGUSTA,SA,137.961,-32.5778,South Australia - Outback
5710,PORT AUGUSTA,SA,134.430044,-27.467217,South Australia - Outback
5700,PORT AUGUSTA NORTH,SA,137.703073,-32.73576,South Australia - Outback
5700,PORT AUGUSTA WEST,SA,137.703073,-32.73576,South Australia - Outback
5601,PORT BONYTHON,SA,137.7456963,-32.97177611,South Australia - Outback
2036,PORT BOTANY,NSW,151.237844,-33.969624,Sydney - Eastern Suburbs
5522,PORT BROUGHTON,SA,138.003325,-33.578188,Barossa - Yorke - Mid North
3269,PORT CAMPBELL,VIC,143.177116,-38.660637,Warrnambool and South West
5570,PORT CLINTON,SA,137.956861,-34.272303,Barossa - Yorke - Mid North
4700,PORT CURTIS,QLD,150.958111,-23.180174,Fitzroy
5540,PORT DAVIS,SA,138.080191,-33.205773,Barossa - Yorke - Mid North
6525,PORT DENISON,WA,115.098073,-29.327323,Western Australia - Outback
4877,PORT DOUGLAS,QLD,145.467604,-16.535286,Cairns
5212,PORT ELLIOT,SA,138.668775,-35.520797,South Australia - South East
3284,PORT FAIRY,VIC,142.119266,-38.270398,Warrnambool and South West
5495,PORT FLINDERS,SA,137.946255,-32.88219,Barossa - Yorke - Mid North
3964,PORT FRANKLIN,VIC,146.278804,-38.685115,Latrobe - Gippsland
5501,PORT GAWLER,SA,138.547998,-34.595073,Barossa - Yorke - Mid North
5495,PORT GERMEIN,SA,137.946255,-32.88219,Barossa - Yorke - Mid North
5602,PORT GIBBON,SA,136.860876,-33.530464,South Australia - Outback
5582,PORT GILES,SA,137.734592,-34.94231,Barossa - Yorke - Mid North
2229,PORT HACKING,NSW,151.120091,-34.05494,Sydney - Sutherland
6721,PORT HEDLAND,WA,118.441716,-20.710799,Western Australia - Outback
5558,PORT HUGHES,SA,137.598449,-34.105205,Barossa - Yorke - Mid North
7116,PORT HUON,TAS,147.03435,-43.262123,South East
5575,PORT JULIA,SA,137.544605,-34.823141,Barossa - Yorke - Mid North
5580,PORT JULIA,SA,137.8689205,-34.64760231,Barossa - Yorke - Mid North
2505,PORT KEMBLA,NSW,150.943899,-34.466406,Illawarra
6172,PORT KENNEDY,WA,115.753147,-32.37547,Perth - South West
5671,PORT KENNY,SA,134.673762,-33.21045,South Australia - Outback
7321,PORT LATTA,TAS,145.503726,-41.456389,West and North West
5606,PORT LINCOLN,SA,136.859338,-35.373243,South Australia - Outback
5607,PORT LINCOLN,SA,136.456454,-35.156446,South Australia - Outback
5606,PORT LINCOLN SOUTH,SA,135.861,-34.724,South Australia - Outback
5291,PORT MACDONNELL,SA,140.719634,-37.927953,South Australia - South East
2444,PORT MACQUARIE,NSW,152.87253,-31.439614,Mid North Coast
2444,PORT MACQUARIE BC,NSW,152.87253,-31.439614,Mid North Coast
5238,PORT MANNUM,SA,139.3033565,-34.92556016,South Australia - South East
3207,PORT MELBOURNE,VIC,144.918044,-37.832179,Melbourne - West
5576,PORT MOOROWIE,SA,137.56046,-35.050773,Barossa - Yorke - Mid North
5604,PORT NEILL,SA,136.301759,-34.00333,South Australia - Outback
5167,PORT NOARLUNGA,SA,138.481211,-35.166866,Adelaide - South
5167,PORT NOARLUNGA SOUTH,SA,138.481211,-35.166866,Adelaide - South
4178,PORT OF BRISBANE,QLD,153.1782025,-27.39000408,Brisbane - East
5700,PORT PATERSON,SA,137.8600914,-32.5707065,South Australia - Outback
5540,PORT PIRIE,SA,138.080191,-33.205773,Barossa - Yorke - Mid North
5540,PORT PIRIE SOUTH,SA,138.080191,-33.205773,Barossa - Yorke - Mid North
5540,PORT PIRIE WEST,SA,138.080191,-33.205773,Barossa - Yorke - Mid North
5575,PORT RICKABY,SA,137.544605,-34.823141,Barossa - Yorke - Mid North
7307,PORT SORELL,TAS,146.57356,-41.210495,West and North West
5160,PORT STANVAC,SA,138.50172,-35.110123,Adelaide - South
5573,PORT VICTORIA,SA,137.508603,-34.514149,Barossa - Yorke - Mid North
5581,PORT VINCENT,SA,137.748829,-34.789625,Barossa - Yorke - Mid North
5550,PORT WAKEFIELD,SA,138.243785,-34.093038,Barossa - Yorke - Mid North
3965,PORT WELSHPOOL,VIC,146.472132,-38.693437,Latrobe - Gippsland
5173,PORT WILLUNGA,SA,138.470002,-35.290568,Adelaide - South
4724,PORT WINE,QLD,147.0596895,-23.84615355,Queensland - Outback
3223,PORTARLINGTON,VIC,144.668477,-38.147989,Geelong
5416,PORTER LAGOON,SA,138.8771899,-33.82344346,Barossa - Yorke - Mid North
2538,PORTERS CREEK,NSW,150.3399931,-35.26046775,Southern Highlands and Shoalhaven
2787,PORTERS RETREAT,NSW,150.153221,-34.06024,Sydney - Outer West and Blue Mountains
2847,PORTLAND,NSW,149.969799,-33.404462,Central West
3305,PORTLAND,VIC,141.437227,-38.235475,Warrnambool and South West
3305,PORTLAND NORTH,VIC,141.437227,-38.235475,Warrnambool and South West
4871,PORTLAND ROADS,QLD,145.994075,-16.934184,Queensland - Outback
3305,PORTLAND WEST,VIC,141.437227,-38.235475,Warrnambool and South West
3944,PORTSEA,VIC,144.692708,-38.321871,Mornington Peninsula
4870,PORTSMITH,QLD,145.742303,-16.923761,Cairns
4875,PORUMA ISLAND,QLD,143.769211,-9.584901,Queensland - Outback
2430,POSSUM BRUSH,NSW,152.503209,-31.899311,Mid North Coast
2479,POSSUM CREEK,NSW,153.514963,-28.709545,Richmond - Tweed
6167,POSTANS,WA,115.835308,-32.223657,Perth - South West
4352,POSTMANS RIDGE,QLD,151.94182,-27.627661,Toowoomba
2545,POTATO POINT,NSW,149.792292,-36.127663,Capital Region
2790,POTTERY ESTATE,NSW,150.1562313,-33.48724312,Sydney - Outer West and Blue Mountains
2143,POTTS HILL,NSW,151.021934,-33.885382,Sydney - Parramatta
2011,POTTS POINT,NSW,151.221626,-33.873599,Sydney - City and Inner South
2489,POTTSVILLE,NSW,153.541853,-28.392183,Richmond - Tweed
2489,POTTSVILLE BEACH,NSW,153.56855,-28.379066,Richmond - Tweed
3996,POUND CREEK,VIC,145.745609,-38.629561,Latrobe - Gippsland
3797,POWELLTOWN,VIC,145.786343,-37.867809,Melbourne - Outer East
3312,POWERS CREEK,VIC,141.365747,-37.6391,Warrnambool and South West
3517,POWLETT PLAINS,VIC,143.886832,-36.483116,Bendigo
3995,POWLETT RIVER,VIC,145.630713,-38.578071,Latrobe - Gippsland
7300,POWRANNA,TAS,147.223173,-41.616219,Launceston and North East
4352,POZIERES,QLD,151.94182,-27.627661,Toowoomba
3181,PRAHRAN,VIC,144.995504,-37.854683,Melbourne - Inner
3181,PRAHRAN EAST,VIC,144.995504,-37.854683,Melbourne - Inner
3572,PRAIRIE,VIC,144.257135,-36.266642,Shepparton
4816,PRAIRIE,QLD,146.791529,-19.787858,Townsville
4821,PRAIRIE,QLD,144.6827856,-21.33838836,Queensland - Outback
2176,PRAIRIEWOOD,NSW,150.88526,-33.872014,Sydney - South West
3665,PRANJIP,VIC,145.357627,-36.844091,Hume
3666,PRANJIP,VIC,145.3825696,-36.73207618,Hume
4370,PRATTEN,QLD,152.055174,-28.259764,Darling Downs - Maranoa
4650,PRAWLE,QLD,152.791302,-25.640978,Wide Bay
5434,PRELINNA,SA,138.7312771,-31.64549774,South Australia - Outback
7185,PREMAYDENA,TAS,147.753782,-43.062899,South East
2381,PREMER,NSW,150.457901,-31.244175,New England and North West
3685,PRENTICE NORTH,VIC,146.470638,-36.056449,Shepparton
4311,PRENZLAU,QLD,152.438771,-27.418572,Toowoomba
7325,PREOLENNA,TAS,145.607556,-41.100305,West and North West
7316,PRESERVATION BAY,TAS,145.931776,-41.269708,West and North West
3072,PRESTON,VIC,145.005702,-37.74247,Melbourne - North East
4352,PRESTON,QLD,151.94182,-27.627661,Toowoomba
4800,PRESTON,QLD,148.516317,-20.465423,Mackay
7315,PRESTON,TAS,146.072407,-41.303174,West and North West
6215,PRESTON BEACH,WA,115.896715,-32.853807,Western Australia - Wheat Belt
3072,PRESTON LOWER,VIC,145.005702,-37.74247,Melbourne - North East
6225,PRESTON SETTLEMENT,WA,116.204886,-33.35257,Western Australia - Wheat Belt
3072,PRESTON SOUTH,VIC,145.005702,-37.74247,Melbourne - North East
3072,PRESTON WEST,VIC,145.005702,-37.74247,Melbourne - North East
2170,PRESTONS,NSW,150.921448,-33.928392,Sydney - South West
2257,PRETTY BEACH,NSW,151.374403,-33.520358,Central Coast
2539,PRETTY BEACH,NSW,150.3427842,-35.58379312,Southern Highlands and Shoalhaven
2469,PRETTY GULLY,NSW,153.002402,-29.338403,Richmond - Tweed
2710,PRETTY PINE,NSW,144.984378,-35.357619,Riverina
6285,PREVELLY,WA,115.280972,-33.941351,Bunbury
5570,PRICE,SA,137.956861,-34.272303,Barossa - Yorke - Mid North
4127,PRIESTDALE,QLD,153.142035,-27.629474,Logan - Beaudesert
4123,PRIESTS GULLY,QLD,153.116151,-27.583528,Logan - Beaudesert
2502,PRIMBEE,NSW,150.873081,-34.494723,Illawarra
7173,PRIMROSE SANDS,TAS,147.630737,-42.823649,Hobart
2621,PRIMROSE VALLEY,NSW,149.484038,-35.4698,Capital Region
4350,PRINCE HENRY HEIGHTS,QLD,151.852689,-27.576308,Toowoomba
4875,PRINCE OF WALES,QLD,143.769211,-9.584901,Queensland - Outback
6740,PRINCE REGENT RIVER,WA,128.397192,-14.962686,Western Australia - Outback
3054,PRINCES HILL,VIC,144.96724,-37.786971,Melbourne - Inner
4102,PRINCESS ALEXANDRA HOSPITAL,QLD,153.0328,-27.495458,Brisbane Inner City
3269,PRINCETOWN,VIC,143.177116,-38.660637,Warrnambool and South West
4070,PRIORS POCKET,QLD,152.871141,-27.559944,Ipswich
7306,PROMISED LAND,TAS,146.193428,-41.465311,West and North West
4660,PROMISEDLAND,QLD,152.300968,-25.189298,Wide Bay
5550,PROOF RANGE,SA,138.243785,-34.093038,Barossa - Yorke - Mid North
4800,PROSERPINE,QLD,148.516317,-20.465423,Mackay
2148,PROSPECT,NSW,150.900547,-33.783751,Sydney - South West
4715,PROSPECT,QLD,150.458694,-24.393618,Fitzroy
5082,PROSPECT,SA,138.587083,-34.886018,Adelaide - West
7250,PROSPECT,TAS,147.077589,-41.432254,Launceston and North East
5082,PROSPECT EAST,SA,138.587083,-34.886018,Adelaide - West
5201,PROSPECT HILL,SA,138.727179,-35.206107,South Australia - South East
7250,PROSPECT VALE,TAS,147.077589,-41.432254,Launceston and North East
5082,PROSPECT WEST,SA,138.587083,-34.886018,Adelaide - West
4613,PROSTON,QLD,151.338904,-26.279772,Wide Bay
2629,PROVIDENCE PORTAL,NSW,148.769744,-35.997349,Riverina
2587,PRUNEVALE,NSW,148.360971,-34.505797,Capital Region
5440,PUALCO RANGE,SA,139.6571045,-32.99493977,South Australia - South East
2666,PUCAWAN,NSW,147.583811,-34.487779,Riverina
3662,PUCKAPUNYAL,VIC,144.9486555,-36.9356483,Hume
3662,PUCKAPUNYAL MILPO,VIC,144.960214,-36.939204,Hume
2350,PUDDLEDOCK,NSW,151.906153,-30.493397,New England and North West
872,PUKATJA,SA,132.138154,-26.29118818,Northern Territory - Outback
822,PULARUMPI,NT,130.6254299,-11.75841975,Northern Territory - Outback
2460,PULGANBAR,NSW,153.271074,-29.320772,New England and North West
2810,PULLABOOKA,NSW,148.054607,-33.902869,Central West
2381,PULLAMING,NSW,150.457901,-31.244175,New England and North West
4069,PULLENVALE,QLD,152.898911,-27.502784,Ipswich
2650,PULLETOP,NSW,147.376202,-35.07459,Riverina
822,PULUMPA,NT,130.6254299,-11.75841975,Northern Territory - Outback
2484,PUMPENBIL,NSW,153.31648,-28.38059,Gold Coast
6308,PUMPHREYS BRIDGE,WA,116.665242,-32.579015,Western Australia - Wheat Belt
2196,PUNCHBOWL,NSW,151.057799,-33.930089,Sydney - Inner South West
2460,PUNCHBOWL,NSW,153.271074,-29.320772,New England and North West
7249,PUNCHBOWL,TAS,147.157786,-41.472435,Launceston and North East
4357,PUNCHS CREEK,QLD,151.103872,-27.957654,Darling Downs - Maranoa
4876,PUNSAND,QLD,142.427014,-10.851692,Queensland - Outback
5680,PUNTABIE,SA,134.37909,-32.672797,South Australia - Outback
5238,PUNTHARI,SA,139.497207,-34.867709,South Australia - South East
